timestamp,client_ip,request_uri,method,status_code,message
2025-01-02T05:17:07 Z,148.206.99.183,/rest/user/login,POST,200,Command Injection Detected
2025-01-01T20:06:50 Z,35.229.250.135,/rest/product/1/reviews,PUT,404,XSS Attack Detected
2025-01-02T16:34:27 Z,134.54.17.67,/rest/product/1/reviews,GET,500,CSRF Attack Detected
2025-01-02T12:40:58 Z,111.210.153.154,/rest/user/register,POST,200,Command Injection Detected
2025-01-02T20:19:53 Z,34.61.123.200,/rest/user/register,DELETE,200,Command Injection Detected
2025-01-02T01:45:00 Z,145.26.159.94,/rest/user/register,PUT,500,XSS Attack Detected
2025-01-02T02:57:14 Z,74.64.195.26,/rest/user/register,PUT,500,XSS Attack Detected
2025-01-02T06:53:57 Z,220.142.158.136,/rest/product/1/reviews,GET,404,Command Injection Detected
2025-01-02T04:16:06 Z,125.60.108.90,/rest/order/checkout,GET,500,Command Injection Detected
2025-01-02T16:37:19 Z,251.230.56.101,/rest/order/checkout,POST,500,XSS Attack Detected
2025-01-02T10:23:27 Z,20.73.171.174,/rest/order/checkout,POST,400,SQL Injection Detected
2025-01-01T18:30:38 Z,170.43.244.143,/rest/user/register,DELETE,404,XSS Attack Detected
2025-01-02T14:01:54 Z,13.71.20.199,/rest/order/checkout,PUT,400,CSRF Attack Detected
2025-01-02T12:42:46 Z,118.119.220.170,/rest/order/checkout,POST,200,XSS Attack Detected
2025-01-01T10:21:29 Z,239.167.68.147,/rest/user/login,POST,404,XSS Attack Detected
2025-01-01T11:50:26 Z,3.153.172.210,/rest/order/checkout,DELETE,400,Command Injection Detected
2025-01-01T14:04:46 Z,17.93.172.28,/rest/product/1/reviews,DELETE,200,CSRF Attack Detected
2025-01-02T00:18:14 Z,250.160.203.160,/rest/order/checkout,PUT,404,XSS Attack Detected
2025-01-02T23:49:34 Z,8.231.204.24,/rest/user/register,PUT,500,XSS Attack Detected
2025-01-01T06:48:43 Z,230.194.206.93,/rest/user/login,GET,200,Command Injection Detected
2025-01-02T00:40:02 Z,98.80.230.105,/rest/user/login,POST,500,CSRF Attack Detected
2025-01-01T17:25:55 Z,193.108.102.95,/rest/order/checkout,GET,200,XSS Attack Detected
2025-01-02T02:25:11 Z,244.212.22.146,/rest/user/login,GET,400,CSRF Attack Detected
2025-01-02T11:12:12 Z,87.157.20.52,/rest/user/register,DELETE,200,Command Injection Detected
2025-01-01T05:11:43 Z,224.74.122.142,/rest/order/checkout,DELETE,200,SQL Injection Detected
2025-01-01T16:40:22 Z,216.109.105.89,/rest/order/checkout,POST,500,CSRF Attack Detected
2025-01-02T16:50:35 Z,9.143.127.28,/rest/order/checkout,DELETE,400,CSRF Attack Detected
2025-01-01T02:52:45 Z,99.7.23.62,/rest/user/register,DELETE,200,XSS Attack Detected
2025-01-01T15:42:49 Z,52.141.225.171,/rest/product/1/reviews,DELETE,404,SQL Injection Detected
2025-01-01T20:13:32 Z,193.85.199.27,/rest/order/checkout,DELETE,200,SQL Injection Detected
2025-01-01T03:23:23 Z,221.202.179.173,/rest/order/checkout,DELETE,400,CSRF Attack Detected
2025-01-02T19:10:22 Z,228.110.159.64,/rest/user/login,POST,404,XSS Attack Detected
2025-01-02T08:26:41 Z,78.105.39.72,/rest/order/checkout,DELETE,200,CSRF Attack Detected
2025-01-01T20:13:15 Z,104.33.110.97,/rest/order/checkout,GET,404,XSS Attack Detected
2025-01-01T14:05:55 Z,194.87.119.74,/rest/product/1/reviews,POST,404,SQL Injection Detected
2025-01-01T23:49:48 Z,169.30.53.109,/rest/user/register,POST,200,Command Injection Detected
2025-01-01T07:18:23 Z,130.170.49.0,/rest/product/1/reviews,DELETE,200,CSRF Attack Detected
2025-01-02T06:26:40 Z,166.166.73.139,/rest/user/login,GET,200,Command Injection Detected
2025-01-02T05:17:56 Z,171.192.94.135,/rest/order/checkout,GET,200,XSS Attack Detected
2025-01-01T07:42:08 Z,225.57.91.188,/rest/user/login,DELETE,200,Command Injection Detected
2025-01-02T11:32:32 Z,185.73.53.64,/rest/product/1/reviews,GET,400,CSRF Attack Detected
2025-01-02T00:12:10 Z,176.130.9.175,/rest/order/checkout,PUT,400,Command Injection Detected
2025-01-01T20:19:08 Z,9.203.10.127,/rest/user/login,GET,404,Command Injection Detected
2025-01-02T18:10:28 Z,143.147.246.51,/rest/order/checkout,PUT,500,Command Injection Detected
2025-01-02T06:02:44 Z,12.215.234.117,/rest/order/checkout,POST,200,XSS Attack Detected
2025-01-02T07:27:01 Z,4.209.173.167,/rest/user/register,DELETE,404,XSS Attack Detected
2025-01-01T19:02:46 Z,8.150.7.172,/rest/user/register,PUT,404,SQL Injection Detected
2025-01-01T04:13:00 Z,28.222.36.129,/rest/product/1/reviews,GET,400,XSS Attack Detected
2025-01-02T01:59:50 Z,143.31.188.94,/rest/order/checkout,DELETE,500,XSS Attack Detected
2025-01-01T04:48:42 Z,133.100.214.202,/rest/user/register,GET,400,SQL Injection Detected
2025-01-02T01:01:53 Z,235.72.122.44,/rest/user/register,PUT,200,CSRF Attack Detected
2025-01-01T16:11:03 Z,96.128.49.210,/rest/user/register,DELETE,400,SQL Injection Detected
2025-01-02T06:18:33 Z,91.163.230.128,/rest/order/checkout,POST,400,Command Injection Detected
2025-01-02T08:51:03 Z,253.237.106.1,/rest/user/register,PUT,404,CSRF Attack Detected
2025-01-02T01:56:34 Z,153.133.98.13,/rest/product/1/reviews,PUT,500,Command Injection Detected
2025-01-01T20:03:51 Z,123.105.149.52,/rest/order/checkout,POST,200,XSS Attack Detected
2025-01-02T23:52:48 Z,242.188.211.212,/rest/user/login,DELETE,404,SQL Injection Detected
2025-01-02T14:39:28 Z,121.94.183.247,/rest/user/register,GET,500,Command Injection Detected
2025-01-02T05:42:04 Z,90.38.223.143,/rest/user/register,POST,400,XSS Attack Detected
2025-01-01T11:14:32 Z,125.190.65.213,/rest/order/checkout,DELETE,500,SQL Injection Detected
2025-01-02T22:22:41 Z,199.92.235.9,/rest/product/1/reviews,PUT,404,CSRF Attack Detected
2025-01-01T06:50:00 Z,85.6.23.204,/rest/order/checkout,POST,404,XSS Attack Detected
2025-01-01T18:13:31 Z,220.86.222.95,/rest/user/register,PUT,400,SQL Injection Detected
2025-01-02T23:42:17 Z,250.218.6.17,/rest/user/register,POST,500,XSS Attack Detected
2025-01-01T10:49:09 Z,12.252.155.150,/rest/product/1/reviews,POST,404,SQL Injection Detected
2025-01-01T18:56:53 Z,218.164.159.247,/rest/order/checkout,DELETE,200,Command Injection Detected
2025-01-02T01:46:54 Z,18.12.216.206,/rest/user/login,DELETE,200,SQL Injection Detected
2025-01-02T12:29:26 Z,15.230.12.5,/rest/user/register,POST,200,SQL Injection Detected
2025-01-01T21:26:44 Z,64.196.48.56,/rest/product/1/reviews,DELETE,404,Command Injection Detected
2025-01-01T23:22:04 Z,88.84.0.94,/rest/product/1/reviews,GET,404,CSRF Attack Detected
2025-01-01T00:55:39 Z,197.58.109.19,/rest/product/1/reviews,DELETE,404,XSS Attack Detected
2025-01-02T07:35:15 Z,192.8.38.111,/rest/user/register,DELETE,500,Command Injection Detected
2025-01-02T19:53:27 Z,80.128.243.114,/rest/user/register,GET,200,SQL Injection Detected
2025-01-01T16:01:28 Z,136.104.229.8,/rest/user/register,POST,404,SQL Injection Detected
2025-01-01T20:57:35 Z,128.179.59.172,/rest/user/register,POST,500,XSS Attack Detected
2025-01-01T02:27:26 Z,83.95.36.36,/rest/order/checkout,POST,404,Command Injection Detected
2025-01-01T08:51:03 Z,44.12.30.35,/rest/user/login,POST,400,Command Injection Detected
2025-01-01T10:57:40 Z,230.225.180.90,/rest/order/checkout,DELETE,200,Command Injection Detected
2025-01-01T02:16:05 Z,94.58.32.223,/rest/product/1/reviews,DELETE,400,XSS Attack Detected
2025-01-02T00:22:08 Z,12.45.195.64,/rest/user/login,PUT,200,XSS Attack Detected
2025-01-02T23:10:57 Z,55.54.251.172,/rest/user/login,PUT,404,Command Injection Detected
2025-01-02T21:53:30 Z,245.108.139.237,/rest/user/login,PUT,200,Command Injection Detected
2025-01-02T12:56:11 Z,166.194.2.10,/rest/user/register,GET,400,XSS Attack Detected
2025-01-02T13:58:19 Z,197.213.1.133,/rest/product/1/reviews,GET,400,Command Injection Detected
2025-01-01T02:32:07 Z,216.54.211.118,/rest/product/1/reviews,DELETE,500,Command Injection Detected
2025-01-02T23:19:47 Z,2.166.226.22,/rest/user/login,PUT,400,XSS Attack Detected
2025-01-01T07:01:31 Z,160.4.145.198,/rest/user/login,PUT,500,Command Injection Detected
2025-01-01T09:11:06 Z,124.189.97.193,/rest/order/checkout,POST,400,Command Injection Detected
2025-01-02T23:33:47 Z,89.255.243.238,/rest/user/login,GET,400,CSRF Attack Detected
2025-01-01T18:20:54 Z,42.13.230.146,/rest/order/checkout,GET,200,CSRF Attack Detected
2025-01-02T19:26:17 Z,103.68.23.124,/rest/product/1/reviews,PUT,500,Command Injection Detected
2025-01-01T00:15:08 Z,146.157.41.185,/rest/user/register,GET,200,XSS Attack Detected
2025-01-01T05:24:42 Z,39.240.194.138,/rest/user/register,POST,500,SQL Injection Detected
2025-01-02T07:12:31 Z,174.78.229.25,/rest/product/1/reviews,DELETE,500,CSRF Attack Detected
2025-01-02T04:17:58 Z,252.155.64.217,/rest/product/1/reviews,PUT,500,CSRF Attack Detected
2025-01-02T07:04:52 Z,76.70.7.22,/rest/product/1/reviews,PUT,500,SQL Injection Detected
2025-01-01T00:13:24 Z,129.11.25.44,/rest/user/login,DELETE,404,XSS Attack Detected
2025-01-02T02:23:10 Z,133.46.185.249,/rest/user/register,GET,404,XSS Attack Detected
2025-01-02T09:20:09 Z,118.199.22.250,/rest/user/register,PUT,200,SQL Injection Detected
2025-01-02T23:42:55 Z,124.167.58.57,/rest/user/register,POST,200,Command Injection Detected
2025-01-01T20:15:50 Z,92.169.47.159,/rest/user/login,GET,500,SQL Injection Detected
2025-01-01T09:07:08 Z,53.213.173.239,/rest/user/register,PUT,500,SQL Injection Detected
2025-01-01T20:24:05 Z,53.103.179.74,/rest/order/checkout,GET,400,SQL Injection Detected
2025-01-01T18:58:17 Z,150.36.253.108,/rest/order/checkout,DELETE,200,XSS Attack Detected
2025-01-02T05:49:46 Z,103.92.31.182,/rest/user/register,POST,404,SQL Injection Detected
2025-01-01T18:08:29 Z,205.219.69.34,/rest/order/checkout,POST,404,XSS Attack Detected
2025-01-02T00:37:33 Z,151.62.134.155,/rest/order/checkout,GET,400,XSS Attack Detected
2025-01-02T18:23:19 Z,27.226.233.178,/rest/product/1/reviews,POST,400,SQL Injection Detected
2025-01-01T13:44:08 Z,20.99.162.4,/rest/user/login,GET,400,Command Injection Detected
2025-01-01T22:22:51 Z,83.231.195.218,/rest/order/checkout,DELETE,400,CSRF Attack Detected
2025-01-02T11:12:49 Z,244.90.146.199,/rest/user/register,PUT,404,SQL Injection Detected
2025-01-02T23:45:03 Z,147.123.212.23,/rest/user/login,PUT,200,SQL Injection Detected
2025-01-02T17:01:31 Z,250.153.13.37,/rest/order/checkout,POST,200,XSS Attack Detected
2025-01-02T04:42:30 Z,49.85.213.239,/rest/product/1/reviews,DELETE,200,XSS Attack Detected
2025-01-02T08:12:34 Z,4.137.129.206,/rest/order/checkout,POST,404,XSS Attack Detected
2025-01-02T23:22:35 Z,49.39.199.148,/rest/order/checkout,DELETE,400,SQL Injection Detected
2025-01-02T13:04:41 Z,254.179.242.89,/rest/order/checkout,PUT,200,SQL Injection Detected
2025-01-02T18:29:24 Z,29.150.121.168,/rest/user/register,PUT,200,SQL Injection Detected
2025-01-02T02:12:44 Z,189.155.192.179,/rest/user/register,GET,500,Command Injection Detected
2025-01-02T05:15:33 Z,98.88.164.116,/rest/order/checkout,PUT,404,Command Injection Detected
2025-01-02T01:18:57 Z,155.8.199.85,/rest/order/checkout,DELETE,200,Command Injection Detected
2025-01-01T20:07:36 Z,230.253.49.230,/rest/user/login,PUT,500,XSS Attack Detected
2025-01-01T22:33:15 Z,137.251.18.86,/rest/order/checkout,DELETE,404,SQL Injection Detected
2025-01-02T18:27:00 Z,33.244.156.113,/rest/user/login,GET,400,SQL Injection Detected
2025-01-01T10:37:02 Z,179.135.28.239,/rest/order/checkout,GET,500,CSRF Attack Detected
2025-01-02T14:29:08 Z,205.151.46.112,/rest/user/login,PUT,500,XSS Attack Detected
2025-01-02T19:45:50 Z,135.85.163.174,/rest/product/1/reviews,PUT,404,SQL Injection Detected
2025-01-01T11:44:43 Z,247.72.61.246,/rest/user/register,POST,200,XSS Attack Detected
2025-01-01T12:14:47 Z,146.46.57.111,/rest/order/checkout,PUT,404,CSRF Attack Detected
2025-01-01T19:37:06 Z,20.229.60.117,/rest/user/login,DELETE,500,XSS Attack Detected
2025-01-02T01:11:24 Z,101.197.120.132,/rest/user/register,PUT,400,Command Injection Detected
2025-01-01T05:19:12 Z,37.131.144.31,/rest/user/login,GET,404,Command Injection Detected
2025-01-01T05:20:00 Z,193.129.99.209,/rest/user/login,DELETE,400,XSS Attack Detected
2025-01-02T17:54:22 Z,9.52.10.214,/rest/product/1/reviews,POST,400,CSRF Attack Detected
2025-01-02T04:31:17 Z,173.172.199.232,/rest/product/1/reviews,GET,404,XSS Attack Detected
2025-01-02T04:13:25 Z,89.17.192.190,/rest/order/checkout,GET,400,XSS Attack Detected
2025-01-01T22:13:39 Z,9.241.138.121,/rest/order/checkout,DELETE,400,XSS Attack Detected
2025-01-01T04:09:15 Z,104.250.209.31,/rest/product/1/reviews,DELETE,400,XSS Attack Detected
2025-01-02T01:39:05 Z,174.148.7.31,/rest/product/1/reviews,DELETE,404,SQL Injection Detected
2025-01-01T13:06:46 Z,101.17.114.223,/rest/order/checkout,PUT,200,Command Injection Detected
2025-01-01T03:06:32 Z,150.130.215.58,/rest/user/login,GET,200,Command Injection Detected
2025-01-02T21:58:19 Z,90.188.156.124,/rest/order/checkout,PUT,404,XSS Attack Detected
2025-01-02T01:18:23 Z,90.235.94.16,/rest/user/register,DELETE,400,XSS Attack Detected
2025-01-02T10:00:14 Z,171.200.156.155,/rest/order/checkout,GET,400,CSRF Attack Detected
2025-01-01T09:49:28 Z,78.218.209.53,/rest/user/register,DELETE,500,Command Injection Detected
2025-01-01T02:18:48 Z,243.157.73.211,/rest/order/checkout,DELETE,400,XSS Attack Detected
2025-01-01T02:54:23 Z,210.213.29.193,/rest/product/1/reviews,DELETE,400,Command Injection Detected
2025-01-01T17:41:33 Z,174.237.183.178,/rest/product/1/reviews,POST,200,Command Injection Detected
2025-01-01T20:04:11 Z,73.225.212.203,/rest/order/checkout,POST,404,CSRF Attack Detected
2025-01-02T08:55:49 Z,245.233.247.117,/rest/order/checkout,PUT,500,XSS Attack Detected
2025-01-02T03:40:47 Z,108.220.113.104,/rest/order/checkout,PUT,500,XSS Attack Detected
2025-01-02T23:12:32 Z,17.238.223.52,/rest/user/login,DELETE,404,CSRF Attack Detected
2025-01-01T18:52:27 Z,95.142.76.156,/rest/user/login,DELETE,404,XSS Attack Detected
2025-01-01T08:37:28 Z,218.111.45.181,/rest/user/login,PUT,500,XSS Attack Detected
2025-01-02T00:47:42 Z,128.131.7.6,/rest/user/login,POST,500,SQL Injection Detected
2025-01-02T01:26:38 Z,154.250.33.196,/rest/user/login,DELETE,200,Command Injection Detected
2025-01-02T02:59:32 Z,119.230.161.23,/rest/product/1/reviews,POST,200,XSS Attack Detected
2025-01-01T07:31:44 Z,12.245.94.131,/rest/order/checkout,GET,200,XSS Attack Detected
2025-01-02T00:45:46 Z,222.18.13.34,/rest/user/register,GET,200,SQL Injection Detected
2025-01-01T20:35:57 Z,76.214.188.92,/rest/product/1/reviews,GET,500,CSRF Attack Detected
2025-01-02T04:11:40 Z,251.8.23.74,/rest/order/checkout,GET,400,SQL Injection Detected
2025-01-02T02:33:21 Z,218.101.35.250,/rest/order/checkout,DELETE,200,Command Injection Detected
2025-01-02T08:36:07 Z,30.58.60.97,/rest/user/login,PUT,400,SQL Injection Detected
2025-01-02T16:15:23 Z,86.44.255.87,/rest/user/register,GET,500,CSRF Attack Detected
2025-01-02T16:07:16 Z,128.202.204.242,/rest/product/1/reviews,POST,500,CSRF Attack Detected
2025-01-01T14:12:36 Z,123.246.13.200,/rest/user/register,DELETE,200,Command Injection Detected
2025-01-02T17:18:56 Z,88.29.108.200,/rest/product/1/reviews,DELETE,404,XSS Attack Detected
2025-01-01T15:18:46 Z,20.131.49.48,/rest/user/login,DELETE,200,Command Injection Detected
2025-01-01T13:39:28 Z,16.6.104.211,/rest/user/register,GET,404,CSRF Attack Detected
2025-01-01T14:30:50 Z,153.212.121.114,/rest/user/register,DELETE,404,XSS Attack Detected
2025-01-02T22:45:54 Z,150.143.9.72,/rest/product/1/reviews,GET,200,CSRF Attack Detected
2025-01-02T23:26:29 Z,165.24.139.54,/rest/user/login,PUT,200,CSRF Attack Detected
2025-01-02T09:02:39 Z,199.198.69.89,/rest/user/login,POST,404,Command Injection Detected
2025-01-02T21:33:51 Z,224.115.229.185,/rest/user/login,PUT,400,CSRF Attack Detected
2025-01-02T20:04:54 Z,66.217.8.119,/rest/product/1/reviews,PUT,200,XSS Attack Detected
2025-01-02T11:28:17 Z,90.87.149.121,/rest/order/checkout,DELETE,500,SQL Injection Detected
2025-01-01T05:50:20 Z,76.53.201.33,/rest/order/checkout,POST,500,CSRF Attack Detected
2025-01-01T20:44:11 Z,194.35.147.9,/rest/product/1/reviews,POST,404,XSS Attack Detected
2025-01-02T01:05:22 Z,58.153.254.98,/rest/user/register,PUT,400,XSS Attack Detected
2025-01-01T09:44:19 Z,219.174.111.192,/rest/product/1/reviews,PUT,500,CSRF Attack Detected
2025-01-01T15:27:35 Z,179.240.84.95,/rest/user/login,DELETE,404,CSRF Attack Detected
2025-01-02T07:05:17 Z,106.58.245.62,/rest/user/login,PUT,400,XSS Attack Detected
2025-01-02T10:13:50 Z,152.170.249.35,/rest/user/register,POST,400,CSRF Attack Detected
2025-01-02T00:39:27 Z,217.131.65.253,/rest/order/checkout,PUT,500,SQL Injection Detected
2025-01-02T13:43:09 Z,117.180.53.204,/rest/user/register,DELETE,200,XSS Attack Detected
2025-01-01T22:41:16 Z,78.92.91.54,/rest/order/checkout,DELETE,404,Command Injection Detected
2025-01-02T11:22:35 Z,85.132.52.246,/rest/user/login,GET,400,SQL Injection Detected
2025-01-02T06:05:29 Z,25.45.207.111,/rest/product/1/reviews,DELETE,500,CSRF Attack Detected
2025-01-01T15:12:40 Z,41.220.96.123,/rest/user/register,POST,400,CSRF Attack Detected
2025-01-01T03:35:48 Z,247.133.48.69,/rest/order/checkout,DELETE,404,XSS Attack Detected
2025-01-02T00:42:36 Z,77.55.167.80,/rest/user/register,PUT,500,Command Injection Detected
2025-01-02T23:55:21 Z,114.181.94.192,/rest/order/checkout,GET,404,Command Injection Detected
2025-01-02T03:09:05 Z,139.63.98.226,/rest/order/checkout,DELETE,400,Command Injection Detected
2025-01-02T09:30:25 Z,15.206.57.55,/rest/user/login,DELETE,200,SQL Injection Detected
2025-01-01T22:26:59 Z,139.92.34.212,/rest/product/1/reviews,PUT,404,XSS Attack Detected
2025-01-02T23:42:05 Z,148.88.231.139,/rest/user/register,POST,404,CSRF Attack Detected
2025-01-01T01:36:46 Z,179.125.228.128,/rest/user/login,GET,400,Command Injection Detected
2025-01-01T03:14:02 Z,163.43.248.175,/rest/order/checkout,POST,400,CSRF Attack Detected
2025-01-02T10:13:00 Z,143.104.242.255,/rest/order/checkout,GET,500,XSS Attack Detected
2025-01-01T03:16:22 Z,79.11.91.177,/rest/product/1/reviews,POST,500,SQL Injection Detected
2025-01-02T06:39:47 Z,230.95.183.168,/rest/user/login,POST,400,SQL Injection Detected
2025-01-01T09:01:07 Z,210.10.49.23,/rest/user/login,GET,400,SQL Injection Detected
2025-01-01T16:29:01 Z,21.37.169.85,/rest/product/1/reviews,DELETE,400,CSRF Attack Detected
2025-01-01T08:16:53 Z,126.155.232.234,/rest/user/register,PUT,200,SQL Injection Detected
2025-01-02T17:25:15 Z,130.20.194.216,/rest/user/register,PUT,400,XSS Attack Detected
2025-01-01T10:46:49 Z,212.159.10.60,/rest/user/login,GET,404,CSRF Attack Detected
2025-01-01T09:49:10 Z,15.186.88.50,/rest/user/login,POST,200,Command Injection Detected
2025-01-01T01:42:20 Z,226.247.48.136,/rest/order/checkout,PUT,200,XSS Attack Detected
2025-01-01T18:01:08 Z,14.53.52.208,/rest/user/register,GET,404,Command Injection Detected
2025-01-01T08:50:13 Z,33.157.188.182,/rest/user/login,GET,404,XSS Attack Detected
2025-01-01T17:03:31 Z,222.165.36.117,/rest/user/register,DELETE,400,SQL Injection Detected
2025-01-02T06:09:37 Z,36.147.244.28,/rest/product/1/reviews,DELETE,400,CSRF Attack Detected
2025-01-02T06:09:43 Z,228.21.65.152,/rest/user/login,POST,500,Command Injection Detected
2025-01-01T00:07:42 Z,131.195.188.156,/rest/user/register,POST,200,SQL Injection Detected
2025-01-02T08:26:12 Z,170.252.196.23,/rest/user/login,POST,500,CSRF Attack Detected
2025-01-02T03:17:22 Z,28.254.102.165,/rest/order/checkout,POST,404,SQL Injection Detected
2025-01-01T20:16:34 Z,87.201.85.245,/rest/product/1/reviews,DELETE,500,CSRF Attack Detected
2025-01-01T04:17:37 Z,234.95.88.34,/rest/user/register,GET,500,Command Injection Detected
2025-01-02T15:54:25 Z,95.142.154.147,/rest/user/login,PUT,404,XSS Attack Detected
2025-01-01T16:34:07 Z,244.40.5.71,/rest/order/checkout,POST,400,Command Injection Detected
2025-01-02T19:47:16 Z,129.69.103.180,/rest/order/checkout,POST,200,XSS Attack Detected
2025-01-01T18:22:58 Z,171.165.206.89,/rest/user/login,DELETE,200,CSRF Attack Detected
2025-01-01T05:29:23 Z,78.51.22.16,/rest/user/login,PUT,404,SQL Injection Detected
2025-01-01T03:56:25 Z,140.232.136.123,/rest/product/1/reviews,DELETE,400,CSRF Attack Detected
2025-01-01T07:15:23 Z,252.13.45.159,/rest/order/checkout,POST,404,CSRF Attack Detected
2025-01-02T04:16:10 Z,53.193.227.237,/rest/user/register,POST,400,Command Injection Detected
2025-01-02T11:38:27 Z,201.41.18.140,/rest/user/login,PUT,200,CSRF Attack Detected
2025-01-01T04:21:23 Z,230.106.171.239,/rest/order/checkout,GET,400,SQL Injection Detected
2025-01-02T08:42:55 Z,60.133.50.136,/rest/user/register,GET,200,SQL Injection Detected
2025-01-01T04:39:19 Z,253.189.125.130,/rest/user/register,PUT,200,Command Injection Detected
2025-01-02T01:52:36 Z,15.102.204.131,/rest/user/login,DELETE,200,SQL Injection Detected
2025-01-01T13:37:37 Z,92.201.234.150,/rest/user/register,PUT,200,SQL Injection Detected
2025-01-02T07:16:11 Z,229.15.155.107,/rest/order/checkout,GET,404,SQL Injection Detected
2025-01-01T11:29:38 Z,233.44.252.247,/rest/user/login,GET,500,SQL Injection Detected
2025-01-01T01:29:37 Z,41.14.225.237,/rest/user/login,GET,404,SQL Injection Detected
2025-01-01T03:53:53 Z,32.235.255.189,/rest/user/login,PUT,400,CSRF Attack Detected
2025-01-01T02:25:35 Z,164.46.41.24,/rest/product/1/reviews,PUT,400,SQL Injection Detected
2025-01-02T00:36:50 Z,10.220.118.53,/rest/user/register,PUT,500,SQL Injection Detected
timestamp,client_ip,request_uri,method,status_code,message
2025-01-04T07:29:18 Z,232.98.245.254,/rest/user/login,DELETE,400,XSS Attack Detected
2025-01-04T18:57:21 Z,93.15.151.56,/rest/user/register,POST,404,XSS Attack Detected
2025-01-04T09:54:10 Z,95.76.86.125,/rest/user/register,PUT,404,SQL Injection Detected
2025-01-04T16:33:19 Z,215.190.242.99,/rest/user/register,PUT,500,CSRF Attack Detected
2025-01-04T01:29:05 Z,188.29.239.231,/rest/user/register,POST,400,CSRF Attack Detected
2025-01-04T15:34:59 Z,55.158.139.8,/rest/user/login,GET,200,SQL Injection Detected
2025-01-04T02:17:52 Z,180.74.17.154,/rest/product/1/reviews,DELETE,200,Command Injection Detected
2025-01-04T11:42:58 Z,121.180.87.137,/rest/user/register,POST,500,SQL Injection Detected
2025-01-04T13:04:19 Z,173.215.35.70,/rest/order/checkout,GET,400,Command Injection Detected
2025-01-04T12:33:51 Z,110.193.216.99,/rest/user/register,PUT,404,SQL Injection Detected
2025-01-04T23:29:26 Z,186.193.237.124,/rest/order/checkout,POST,400,Command Injection Detected
2025-01-04T07:31:40 Z,245.87.73.59,/rest/product/1/reviews,DELETE,200,Command Injection Detected
2025-01-04T13:12:02 Z,7.107.170.35,/rest/product/1/reviews,POST,200,XSS Attack Detected
2025-01-04T14:35:58 Z,62.243.60.195,/rest/product/1/reviews,PUT,404,CSRF Attack Detected
2025-01-04T18:34:40 Z,26.201.108.55,/rest/product/1/reviews,POST,404,XSS Attack Detected
2025-01-04T05:30:40 Z,15.25.8.207,/rest/user/register,POST,500,CSRF Attack Detected
2025-01-04T18:21:15 Z,134.78.146.90,/rest/user/register,GET,500,XSS Attack Detected
2025-01-04T11:27:00 Z,74.249.151.21,/rest/order/checkout,POST,200,SQL Injection Detected
2025-01-04T15:51:29 Z,195.4.184.214,/rest/user/login,POST,400,SQL Injection Detected
2025-01-04T17:14:31 Z,90.253.104.255,/rest/product/1/reviews,PUT,400,Command Injection Detected
2025-01-04T02:14:15 Z,37.136.144.78,/rest/order/checkout,DELETE,500,SQL Injection Detected
2025-01-04T02:15:52 Z,187.31.55.0,/rest/user/login,GET,500,XSS Attack Detected
2025-01-04T05:52:42 Z,122.208.14.87,/rest/order/checkout,GET,500,XSS Attack Detected
2025-01-04T06:52:55 Z,35.247.11.9,/rest/product/1/reviews,POST,400,XSS Attack Detected
2025-01-04T21:16:44 Z,124.167.116.141,/rest/product/1/reviews,GET,400,SQL Injection Detected
2025-01-04T07:54:57 Z,153.142.245.178,/rest/user/login,POST,400,Command Injection Detected
2025-01-04T17:39:16 Z,98.131.237.231,/rest/order/checkout,GET,404,CSRF Attack Detected
2025-01-04T01:43:12 Z,66.154.60.166,/rest/product/1/reviews,DELETE,404,Command Injection Detected
2025-01-04T09:05:40 Z,51.18.193.255,/rest/product/1/reviews,GET,500,XSS Attack Detected
2025-01-04T12:34:22 Z,179.130.111.214,/rest/product/1/reviews,POST,400,Command Injection Detected
2025-01-04T22:27:13 Z,195.53.58.31,/rest/user/login,DELETE,500,CSRF Attack Detected
2025-01-04T16:22:06 Z,136.104.87.86,/rest/user/register,PUT,500,XSS Attack Detected
2025-01-04T06:46:14 Z,170.144.241.49,/rest/user/register,PUT,404,CSRF Attack Detected
2025-01-04T04:48:44 Z,18.17.150.109,/rest/user/register,GET,500,XSS Attack Detected
2025-01-04T06:27:08 Z,202.198.161.89,/rest/order/checkout,POST,404,Command Injection Detected
2025-01-04T13:29:14 Z,58.131.219.229,/rest/user/login,DELETE,200,CSRF Attack Detected
2025-01-04T12:58:41 Z,197.18.61.169,/rest/user/register,PUT,400,Command Injection Detected
2025-01-04T22:18:19 Z,125.202.31.49,/rest/product/1/reviews,PUT,500,XSS Attack Detected
2025-01-04T03:33:03 Z,171.243.9.216,/rest/user/register,DELETE,200,Command Injection Detected
2025-01-04T16:56:21 Z,51.152.200.118,/rest/product/1/reviews,POST,200,CSRF Attack Detected
2025-01-04T12:17:37 Z,206.160.107.0,/rest/user/register,GET,200,XSS Attack Detected
2025-01-04T08:53:46 Z,214.211.108.253,/rest/user/register,DELETE,500,SQL Injection Detected
2025-01-04T22:28:01 Z,136.5.180.170,/rest/order/checkout,POST,200,CSRF Attack Detected
2025-01-04T09:37:35 Z,109.50.247.165,/rest/user/register,GET,500,SQL Injection Detected
2025-01-04T13:42:58 Z,201.93.197.24,/rest/user/login,DELETE,404,CSRF Attack Detected
